Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-2.49304,103.27,2019-09-12,06:29:55,100,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.4941,103.263,2019-09-12,06:29:55,100,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.48532,103.276,2019-09-12,06:29:55,83,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.24148,104.613,2019-09-12,06:29:55,91,snpp,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-2.38197,103.381,2019-09-12,06:29:55,87,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.38725,103.346,2019-09-12,06:29:55,83,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.3883,103.339,2019-09-12,06:29:55,94,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.38058,103.345,2019-09-12,06:29:55,97,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.58608,101.992,2019-09-12,06:29:55,100,snpp,Jangkat , Kab. Merangin , Jambi 
-2.58718,101.984,2019-09-12,06:29:55,100,snpp,Jangkat , Kab. Merangin , Jambi 
-2.26635,103.604,2019-09-12,06:29:55,86,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.36531,102.949,2019-09-12,06:29:55,96,snpp,Nibung , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.2817,103.372,2019-09-12,06:29:55,100,snpp,Bajubang , Kab. Batanghari , Jambi 
-2.26839,103.37,2019-09-12,06:29:55,88,snpp,Bajubang , Kab. Batanghari , Jambi 
-2.25542,103.411,2019-09-12,06:29:55,85,snpp,Bajubang , Kab. Batanghari , Jambi 
-2.14801,103.939,2019-09-12,06:29:55,100,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.14906,103.932,2019-09-12,06:29:55,100,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.15011,103.925,2019-09-12,06:29:55,98,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.27734,103.086,2019-09-12,06:29:55,84,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.27065,103.085,2019-09-12,06:29:55,96,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.27172,103.078,2019-09-12,06:29:55,100,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.13578,103.93,2019-09-12,06:29:55,88,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.20465,103.432,2019-09-12,06:29:55,100,snpp,Bajubang , Kab. Batanghari , Jambi 
-2.23971,103.109,2019-09-12,06:29:55,100,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.23302,103.108,2019-09-12,06:29:55,100,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.23408,103.101,2019-09-12,06:29:55,100,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.23724,103.08,2019-09-12,06:29:55,94,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.36572,102.177,2019-09-12,06:29:55,100,snpp,Muara Siau , Kab. Merangin , Jambi 
-2.28539,102.668,2019-09-12,06:29:55,100,snpp,Sarolangun , Kab. Sarolangun , Jambi 
-2.3503,102.167,2019-09-12,06:29:55,100,snpp,Muara Siau , Kab. Merangin , Jambi 
-2.35143,102.159,2019-09-12,06:29:55,100,snpp,Muara Siau , Kab. Merangin , Jambi 
-2.12051,103.588,2019-09-12,06:29:55,85,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.20047,103.017,2019-09-12,06:29:55,84,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.26929,102.563,2019-09-12,06:29:55,98,snpp,Sarolangun , Kab. Sarolangun , Jambi 
-2.08835,103.307,2019-09-12,06:29:55,83,snpp,Bajubang , Kab. Batanghari , Jambi 
-2.12496,102.89,2019-09-12,06:29:55,96,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.20955,102.01,2019-09-12,06:29:55,82,snpp,Muara Siau , Kab. Merangin , Jambi 
-1.92996,103.771,2019-09-12,06:29:55,100,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.05396,102.647,2019-09-12,06:29:55,100,snpp,Pauh , Kab. Sarolangun , Jambi 
-1.77592,104.298,2019-09-12,06:29:55,86,snpp,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.84202,103.863,2019-09-12,06:29:55,96,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.80674,104.006,2019-09-12,06:29:55,81,snpp,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.80779,103.999,2019-09-12,06:29:55,93,snpp,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.90742,103.208,2019-09-12,06:29:55,90,snpp,Bajubang , Kab. Batanghari , Jambi 
-1.8941,103.206,2019-09-12,06:29:55,84,snpp,Bajubang , Kab. Batanghari , Jambi 
-1.75744,104.062,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.74464,104.059,2019-09-12,06:29:55,86,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.72087,104.126,2019-09-12,06:29:55,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.73659,104.023,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.73764,104.016,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.85278,103.213,2019-09-12,06:29:55,96,snpp,Bajubang , Kab. Batanghari , Jambi 
-1.70863,104.118,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.71072,104.104,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.70303,104.11,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.69744,104.102,2019-09-12,06:29:55,92,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.64845,104.335,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.64951,104.328,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.67679,104.148,2019-09-12,06:29:55,89,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.67225,104.133,2019-09-12,06:29:55,91,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.6635,104.146,2019-09-12,06:29:55,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.61731,104.316,2019-09-12,06:29:55,95,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.81881,102.987,2019-09-12,06:29:55,82,snpp,Batin Xxiv , Kab. Batanghari , Jambi 
-1.81213,102.986,2019-09-12,06:29:55,100,snpp,Batin Xxiv , Kab. Batanghari , Jambi 
-1.60507,104.307,2019-09-12,06:29:55,98,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.63447,104.114,2019-09-12,06:29:55,87,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.94494,101.757,2019-09-12,06:29:55,100,snpp,Rantau Panjang , Kab. Merangin , Jambi 
-1.53673,104.091,2019-09-12,06:29:55,93,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.51932,104.074,2019-09-12,06:29:55,99,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.51372,104.066,2019-09-12,06:29:55,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.50288,104.093,2019-09-12,06:29:55,85,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.50603,104.072,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.76348,102.332,2019-09-12,06:29:55,100,snpp,Rantau Panjang , Kab. Merangin , Jambi 
-1.72995,102.186,2019-09-12,06:29:55,88,snpp,Muara Bungo , Kab. Bungo , Jambi 
-1.33585,104.393,2019-09-12,06:29:55,93,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-1.31133,104.375,2019-09-12,06:29:55,87,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-1.34154,103.997,2019-09-12,06:29:55,91,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.34259,103.99,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.337,103.982,2019-09-12,06:29:55,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.33805,103.975,2019-09-12,06:29:55,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.3391,103.968,2019-09-12,06:29:55,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.30704,104.048,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.30809,104.041,2019-09-12,06:29:55,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.33741,103.847,2019-09-12,06:29:55,100,snpp,Taman Rajo , Kab. Muaro Jambi , Jambi 
-1.32972,103.853,2019-09-12,06:29:55,96,snpp,Taman Rajo , Kab. Muaro Jambi , Jambi 
-1.23561,104.384,2019-09-12,06:29:55,99,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-1.23,104.376,2019-09-12,06:29:55,100,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-1.60736,101.844,2019-09-12,06:29:55,88,snpp,Rantau Pandan , Kab. Bungo , Jambi 
-1.42647,102.812,2019-09-12,06:29:55,83,snpp,Tebo Tengah , Kab. Tebo , Jambi 
-1.37104,101.883,2019-09-12,06:29:55,87,snpp,Tanah Tumbuh , Kab. Bungo , Jambi 
-1.1757,102.823,2019-09-12,06:29:55,81,snpp,Tungkalulu , Kab. Tanjung Jabung Barat , Jambi 
-7.11892,107.798,2019-09-12,06:28:30,100,snpp,Paseh , Bandung , Jawa Barat 
-0.955677,102.001,2019-09-12,06:31:21,100,snpp,Tebo Ulu , Kab. Tebo , Jambi 
-0.947762,102.007,2019-09-12,06:31:21,94,snpp,Tebo Ulu , Kab. Tebo , Jambi 
-0.948871,102,2019-09-12,06:31:21,100,snpp,Tebo Ulu , Kab. Tebo , Jambi 
-0.949978,101.993,2019-09-12,06:31:21,100,snpp,Tebo Ulu , Kab. Tebo , Jambi 
-0.940951,102.006,2019-09-12,06:31:21,100,snpp,Tebo Ulu , Kab. Tebo , Jambi 
-0.942055,101.999,2019-09-12,06:31:21,100,snpp,Tebo Ulu , Kab. Tebo , Jambi 
-0.760316,103.15,2019-09-12,06:31:21,93,snpp,Tungkalilir , Kab. Tanjung Jabung Barat , Jambi 
-0.94968,101.903,2019-09-12,06:31:21,85,snpp,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
-0.950798,101.895,2019-09-12,06:31:21,100,snpp,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
-0.942856,101.902,2019-09-12,06:31:21,93,snpp,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
-0.94397,101.894,2019-09-12,06:31:21,93,snpp,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
-0.882357,102.072,2019-09-12,06:31:21,88,snpp,Seberida , Kab. Indragiri Hulu , Riau 
-0.883443,102.065,2019-09-12,06:31:21,96,snpp,Seberida , Kab. Indragiri Hulu , Riau 
-0.775935,102.732,2019-09-12,06:31:21,92,snpp,Keritang , Kab. Indragiri Hilir , Riau 
-0.879913,102.042,2019-09-12,06:31:21,100,snpp,Seberida , Kab. Indragiri Hulu , Riau 
-0.881,102.035,2019-09-12,06:31:21,100,snpp,Seberida , Kab. Indragiri Hulu , Riau 
-0.873126,102.041,2019-09-12,06:31:21,96,snpp,Seberida , Kab. Indragiri Hulu , Riau 
-0.874212,102.034,2019-09-12,06:31:21,100,snpp,Seberida , Kab. Indragiri Hulu , Riau 
-0.983548,100.97,2019-09-12,06:31:21,100,snpp,Payung Sekaki , Kab. Solok , Sumatera Barat 
-0.866424,101.694,2019-09-12,06:31:21,100,snpp,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
-0.845674,101.646,2019-09-12,06:31:21,100,snpp,Pulau Punjung , Kab. Dharmasraya , Sumatera Barat 
-0.196389,103.394,2019-09-12,06:31:21,100,snpp,Gaunganakserka , Kab. Indragiri Hilir , Riau 
-0.190797,103.386,2019-09-12,06:31:21,100,snpp,Gaunganakserka , Kab. Indragiri Hilir , Riau 
-0.0737039,101.544,2019-09-12,06:31:21,95,snpp,Langgam , Kab. Pelalawan , Riau 
-0.0771286,101.522,2019-09-12,06:31:21,85,snpp,Langgam , Kab. Pelalawan , Riau 
-0.0668458,101.543,2019-09-12,06:31:21,100,snpp,Langgam , Kab. Pelalawan , Riau 
0.711315,103.45,2019-09-12,06:31:21,85,snpp,Kundur , Kab. Karimun , Kep. Riau 
-7.10299,106.892,2019-09-12,06:28:30,86,snpp,Purabaya , Kab. Sukabumi , Jawa Barat 
-6.99011,107.15,2019-09-12,06:28:30,100,snpp,Campaka , Kab. Cianjur , Jawa Barat 
-6.62042,107.394,2019-09-12,06:28:30,81,snpp,Sukatani , Kab. Purwakarta , Jawa Barat 
-6.65124,106.231,2019-09-12,06:28:30,90,snpp,Leuwidamar , Kab. Lebak , Banten 
-6.47853,107.246,2019-09-12,06:28:30,81,snpp,Tegal Waru , Kab. Karawang , Jawa Barat 
-6.64031,105.821,2019-09-12,06:28:30,87,snpp,Angsana , Kab. Pandeglang , Banten 
-6.61916,105.825,2019-09-12,06:28:30,94,snpp,Angsana , Kab. Pandeglang , Banten 
-3.12928700447,130.360687256,2019-09-12,13:46:00,100,terra,Bula , Kab. Seram Bagian Timur , Maluku 
-3.13055944443,130.351745605,2019-09-12,13:46:00,87,terra,Bula , Kab. Seram Bagian Timur , Maluku 
-3.04644441605,130.361099243,2019-09-12,13:46:00,85,terra,Bula , Kab. Seram Bagian Timur , Maluku 
-2.92775964737,128.928970337,2019-09-12,13:46:00,97,terra,Seram Utara Barat , Kab. Maluku Tengah , Maluku 
0.738771259785,127.871520996,2019-09-12,13:46:00,90,terra,Wasile Selatan , Kab. Halmahera Timur , Maluku Utara 
2.77990460396,125.398048401,2019-09-12,13:46:00,100,terra,Siau Barat Utara , Kab. Kepulauan Siau Tagulandang Biaro , Sulawesi Utara 
-3.22920608521,113.777236938,2019-09-12,15:24:00,100,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.21626400948,113.768669128,2019-09-12,15:24:00,100,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.10908961296,114.073120117,2019-09-12,15:24:00,87,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.09826397896,114.040847778,2019-09-12,15:24:00,84,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.04013538361,113.911117554,2019-09-12,15:24:00,100,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-4.30423736572,105.151245117,2019-09-12,15:24:00,96,terra,Lambukibang , Kab. Tulang Bawang Barat , Lampung 
-2.95421361923,113.214530945,2019-09-12,15:24:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.94876909256,113.233421326,2019-09-12,15:24:00,91,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.75376844406,114.184806824,2019-09-12,15:24:00,86,terra,Kahayan Hilir , Kab. Pulangpisau , Kalimantan Tengah 
-2.73808884621,114.182342529,2019-09-12,15:24:00,84,terra,Kahayan Hilir , Kab. Pulangpisau , Kalimantan Tengah 
-2.86780571938,112.882545471,2019-09-12,15:24:00,100,terra,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.84978461266,112.904838562,2019-09-12,15:24:00,100,terra,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.61406040192,114.285926819,2019-09-12,15:24:00,89,terra,Jabiren , Kab. Pulangpisau , Kalimantan Tengah 
-3.91566896439,105.798568726,2019-09-12,15:24:00,100,terra,Pematang Panggang , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.91697621346,105.789627075,2019-09-12,15:24:00,96,terra,Pematang Panggang , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.90705347061,105.79119873,2019-09-12,15:24:00,100,terra,Pematang Panggang , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.50597500801,114.595756531,2019-09-12,15:24:00,82,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.89576911926,112.116630554,2019-09-12,15:24:00,81,terra,Kumai , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.48435544968,114.626869202,2019-09-12,15:24:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.48973703384,114.593200684,2019-09-12,15:24:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.74573469162,112.982727051,2019-09-12,15:24:00,100,terra,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.73144483566,112.980506897,2019-09-12,15:24:00,100,terra,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.73538255692,112.9557724,2019-09-12,15:24:00,86,terra,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.71715807915,112.978263855,2019-09-12,15:24:00,83,terra,Seranau , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.4938852787,114.623573303,2019-09-12,15:24:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.49900770187,114.589851379,2019-09-12,15:24:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.43313312531,114.376625061,2019-09-12,15:24:00,97,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.41714453697,114.374084473,2019-09-12,15:24:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.40895581245,114.365852356,2019-09-12,15:24:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.34500050545,114.355743408,2019-09-12,15:24:00,98,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.26989984512,113.979362488,2019-09-12,15:24:00,88,terra,Sabangau , Kota Palangkaraya , Kalimantan Tengah 
-2.60986542702,111.593978882,2019-09-12,15:24:00,100,terra,Arut Selatan , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.60006690025,111.572616577,2019-09-12,15:24:00,82,terra,Kotawaringin Lama , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.58423018456,111.590042114,2019-09-12,15:24:00,84,terra,Arut Selatan , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.58727002144,111.570655823,2019-09-12,15:24:00,100,terra,Kotawaringin Lama , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.33496522903,113.076065063,2019-09-12,15:24:00,86,terra,Cembaga , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.19397330284,113.778610229,2019-09-12,15:24:00,95,terra,Jekan Raya , Kota Palangkaraya , Kalimantan Tengah 
-2.09063839912,114.233108521,2019-09-12,15:24:00,85,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-3.54626965523,104.665016174,2019-09-12,15:24:00,90,terra,Tanjung Buluk , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.08199524879,114.224990845,2019-09-12,15:24:00,95,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-3.35169482231,105.245727539,2019-09-12,15:24:00,100,terra,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.35299301147,105.236793518,2019-09-12,15:24:00,100,terra,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.32255029678,105.254180908,2019-09-12,15:24:00,100,terra,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.32385110855,105.245254517,2019-09-12,15:24:00,100,terra,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.31242513657,105.197952271,2019-09-12,15:24:00,85,terra,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.22412395477,105.29737854,2019-09-12,15:24:00,100,terra,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.36996626854,110.164787292,2019-09-12,15:24:00,86,terra,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-3.30742740631,103.700737,2019-09-12,15:24:00,100,terra,Gunung Megang , Kab. Muara Enim , Sumatera Selatan 
-3.30880999565,103.691055298,2019-09-12,15:24:00,86,terra,Gunung Megang , Kab. Muara Enim , Sumatera Selatan 
-3.12273621559,104.920730591,2019-09-12,15:24:00,92,terra,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-3.12403583527,104.911758423,2019-09-12,15:24:00,81,terra,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-3.15661787987,104.560081482,2019-09-12,15:24:00,100,terra,Indralaya , Kab. Ogan Ilir , Sumatera Selatan 
-3.15794324875,104.550994873,2019-09-12,15:24:00,100,terra,Indralaya , Kab. Ogan Ilir , Sumatera Selatan 
-3.14889931679,104.549659729,2019-09-12,15:24:00,100,terra,Indralaya , Kab. Ogan Ilir , Sumatera Selatan 
-3.15022397041,104.540565491,2019-09-12,15:24:00,100,terra,Indralaya , Kab. Ogan Ilir , Sumatera Selatan 
-3.0996234417,104.256217957,2019-09-12,15:24:00,100,terra,Gelumbang , Kab. Muara Enim , Sumatera Selatan 
-3.20862627029,103.374336243,2019-09-12,15:24:00,100,terra,Cecar , Kab. Musi Rawas , Sumatera Selatan 
-3.02955055237,104.040588379,2019-09-12,15:24:00,100,terra,Penukal Utara , Kab. Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.03090977669,104.031227112,2019-09-12,15:24:00,100,terra,Penukal Utara , Kab. Penukal Abab Lematang Ilir , Sumatera Selatan 
-2.99422907829,104.025863647,2019-09-12,15:24:00,87,terra,Lais , Kab. Musi Banyuasin , Sumatera Selatan 
-2.985060215,104.024513245,2019-09-12,15:24:00,100,terra,Lais , Kab. Musi Banyuasin , Sumatera Selatan 
-2.98640441895,104.015151978,2019-09-12,15:24:00,88,terra,Lais , Kab. Musi Banyuasin , Sumatera Selatan 
-3.06791543961,103.378250122,2019-09-12,15:24:00,96,terra,Muara Lakitan , Kab. Musi Rawas , Sumatera Selatan 
-2.80984282494,104.53842926,2019-09-12,15:24:00,81,terra,Banyuasin Iii , Kab. Banyuasin , Sumatera Selatan 
-1.91113650799,110.159164429,2019-09-12,15:24:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.91347014904,110.143791199,2019-09-12,15:24:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.9019266367,110.142028809,2019-09-12,15:24:00,92,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.74662685394,104.402389526,2019-09-12,15:24:00,100,terra,Betung , Kab. Banyuasin , Sumatera Selatan 
-2.74794411659,104.393264771,2019-09-12,15:24:00,100,terra,Betung , Kab. Banyuasin , Sumatera Selatan 
-1.88355362415,110.108032227,2019-09-12,15:24:00,81,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.87519598007,110.101470947,2019-09-12,15:24:00,93,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-2.77105021477,103.352371216,2019-09-12,15:24:00,93,terra,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.82629799843,102.905639648,2019-09-12,15:24:00,81,terra,Karang Dapo , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.8278055191,102.895248413,2019-09-12,15:24:00,91,terra,Karang Dapo , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.82931518555,102.884841919,2019-09-12,15:24:00,100,terra,Karang Dapo , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.83082675934,102.874427795,2019-09-12,15:24:00,100,terra,Rupit , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.75797486305,103.310012817,2019-09-12,15:24:00,100,terra,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.81817030907,102.893844604,2019-09-12,15:24:00,86,terra,Karang Dapo , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.81967425346,102.88343811,2019-09-12,15:24:00,100,terra,Rupit , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.82118010521,102.873016357,2019-09-12,15:24:00,100,terra,Rupit , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.81303596497,102.861175537,2019-09-12,15:24:00,82,terra,Rupit , Kab. Musi Rawas Utara , Sumatera Selatan 
-1.73315012455,110.120750427,2019-09-12,15:24:00,100,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-2.73485279083,103.336990356,2019-09-12,15:24:00,100,terra,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
